año,trimestre,provincia,banda ancha fija,dial up,total_conexion,accesos por cada 100 hogares,accesos por cada 100 hab,adsl,cablemodem,fibra óptica,wireless,otros Mbps,hasta 512 kbps,+ 512 kbps - 1 mbps,+ 1 mbps - 6 mbps,+ 6 mbps - 10 mbps,+ 10 mbps - 20 mbps,+ 20 mbps - 30 mbps,+ 30 mbps,otros,total suma Mbps
2014,4,Chubut,66.557,1.985,68.542,"40,25 ","12,22 ",48.539 ,697 ,891 ,12.256,6.159,1.858,6.218,60.392,70.0,0.0,0.0,0,0.0,68.538
2014,4,Chubut,66.557,1.985,68.542,"40,25 ","12,22 ",48.539 ,697 ,891 ,12.256,6.159,1.858,6.218,60.392,70.0,0.0,0.0,0,0.0,68.538
2014,4,Corrientes,65.656,54.0,65.710,"23,56 ","6,17 ",54.754 ,9.526 ,40 ,1.315,75.0,40.0,13.86,42.182,7.513,2.106,0.0,9,0.0,65.710
2014,4,Corrientes,65.656,54.0,65.710,"23,56 ","6,17 ",54.754 ,9.526 ,40 ,1.315,75.0,40.0,13.86,42.182,7.513,2.106,0.0,9,0.0,65.710
2014,4,Córdoba,590.113,319.0,590.432,"54,70 ","16,66 ",345.157 ,240.452 ,419 ,3.918,486.0,1.903,85.362,427.844,41.947,30.858,1.177,782,0.0,589.873
2014,4,Córdoba,590.113,319.0,590.432,"54,70 ","16,66 ",345.157 ,240.452 ,419 ,3.918,486.0,1.903,85.362,427.844,41.947,30.858,1.177,782,0.0,589.873
2014,4,Entre Ríos,140.567,246.0,140.813,"36,03 ","10,72 ",112.291 ,23.027 ,57 ,5.178,260.0,2.311,27.801,88.649,18.318,3.584,1.0,66,0.0,140.730
2014,4,Entre Ríos,140.567,246.0,140.813,"36,03 ","10,72 ",112.291 ,23.027 ,57 ,5.178,260.0,2.311,27.801,88.649,18.318,3.584,1.0,66,0.0,140.730
2014,4,Formosa,26.156,51.0,26.207,"17,96 ","4,55 ",21.245 ,4.896 ,1 ,0.0,65.0,1.947,7.83,14.058,1.852,473.0,47.0,1,0.0,26.208
2014,4,Formosa,26.156,51.0,26.207,"17,96 ","4,55 ",21.245 ,4.896 ,1 ,0.0,65.0,1.947,7.83,14.058,1.852,473.0,47.0,1,0.0,26.208
2014,4,Jujuy,35.999,3.0,36.002,"19,60 ","4,98 ",31.349 ,4.583 ,22 ,37.0,11.0,1.88,10.427,19.740,3.443,465.0,0.0,0,0.0,35.955
2014,4,Jujuy,35.999,3.0,36.002,"19,60 ","4,98 ",31.349 ,4.583 ,22 ,37.0,11.0,1.88,10.427,19.740,3.443,465.0,0.0,0,0.0,35.955
2014,4,La Pampa,56.813,567.0,57.380,"51,27 ","16,82 ",16.043 ,34.281 ,514 ,5.894,648.0,6.266,6.879,36.520,26.0,5.0,4.0,10,0.0,49.710
2014,4,La Pampa,56.813,567.0,57.380,"51,27 ","16,82 ",16.043 ,34.281 ,514 ,5.894,648.0,6.266,6.879,36.520,26.0,5.0,4.0,10,0.0,49.710
2014,4,La Rioja,16.379,23.0,16.402,"17,01 ","4,50 ",16.352 ,0 ,17 ,0.0,33.0,9.0,4.333,9.728,1.943,386.0,0.0,3,0.0,16.402
2014,4,La Rioja,16.379,23.0,16.402,"17,01 ","4,50 ",16.352 ,0 ,17 ,0.0,33.0,9.0,4.333,9.728,1.943,386.0,0.0,3,0.0,16.402
2014,4,Mendoza,167.766,1.848,169.614,"32,64 ","9,06 ",151.797 ,13.030 ,2.534 ,31.0,2.222,303.0,19.0,169.222,36.0,14.0,5.0,12,0.0,169.611
2014,4,Mendoza,167.766,1.848,169.614,"32,64 ","9,06 ",151.797 ,13.030 ,2.534 ,31.0,2.222,303.0,19.0,169.222,36.0,14.0,5.0,12,0.0,169.611
2014,4,Misiones,77.222,7.0,77.229,"24,16 ","6,54 ",58.435 ,18.613 ,16 ,150.0,15.0,547.0,11.84,53.093,8.731,2.952,54.0,12,0.0,77.229
2014,4,Misiones,77.222,7.0,77.229,"24,16 ","6,54 ",58.435 ,18.613 ,16 ,150.0,15.0,547.0,11.84,53.093,8.731,2.952,54.0,12,0.0,77.229
2014,4,Neuquén,92.999,2.397,95.396,"52,55 ","15,53 ",47.721 ,31.778 ,1.014 ,11.853,3.03,1.731,2.744,80.938,126.0,3.621,2.0,66,0.0,89.228
2014,4,Neuquén,92.999,2.397,95.396,"52,55 ","15,53 ",47.721 ,31.778 ,1.014 ,11.853,3.03,1.731,2.744,80.938,126.0,3.621,2.0,66,0.0,89.228
2014,4,Río Negro,95.050,1.21,96.260,"45,48 ","13,89 ",66.307 ,23.703 ,901 ,3.819,1.53,3.64,4.723,85.094,94.0,2.319,4.0,30,0.0,95.904
2014,4,Río Negro,95.050,1.21,96.260,"45,48 ","13,89 ",66.307 ,23.703 ,901 ,3.819,1.53,3.64,4.723,85.094,94.0,2.319,4.0,30,0.0,95.904
2014,4,Salta,93.921,26.0,93.947,"29,53 ","7,10 ",76.026 ,17.289 ,48 ,6.0,578.0,54.0,16.214,63.221,12.552,1.922,0.0,4,0.0,93.967
2014,4,Salta,93.921,26.0,93.947,"29,53 ","7,10 ",76.026 ,17.289 ,48 ,6.0,578.0,54.0,16.214,63.221,12.552,1.922,0.0,4,0.0,93.967
2014,4,San Juan,51.390,729.0,52.119,"28,04 ","7,10 ",48.653 ,451 ,740 ,1.202,1.073,11.0,478.0,51.628,0.0,0.0,0.0,2,0.0,52.119
2014,4,San Juan,51.390,729.0,52.119,"28,04 ","7,10 ",48.653 ,451 ,740 ,1.202,1.073,11.0,478.0,51.628,0.0,0.0,0.0,2,0.0,52.119
2014,4,San Luis,12.788,359.0,13.147,"9,79 ","2,78 ",11.419 ,926 ,355 ,24.0,423.0,9.0,0.0,13.135,0.0,0.0,1.0,2,0.0,13.147
2014,4,San Luis,12.788,359.0,13.147,"9,79 ","2,78 ",11.419 ,926 ,355 ,24.0,423.0,9.0,0.0,13.135,0.0,0.0,1.0,2,0.0,13.147
2014,4,Santa Cruz,25.277,436.0,25.713,"27,80 ","8,16 ",17.553 ,448 ,388 ,4.395,2.929,156.0,1.4,24.145,1.0,1.0,0.0,0,0.0,25.703
2014,4,Santa Cruz,25.277,436.0,25.713,"27,80 ","8,16 ",17.553 ,448 ,388 ,4.395,2.929,156.0,1.4,24.145,1.0,1.0,0.0,0,0.0,25.703
2014,4,Santa Fe,528.459,938.0,529.397,"50,00 ","15,66 ",335.267 ,183.009 ,3.205 ,6.282,1.634,8.707,99.962,359.293,36.718,21.098,869.0,824,0.0,527.471
2014,4,Santa Fe,528.459,938.0,529.397,"50,00 ","15,66 ",335.267 ,183.009 ,3.205 ,6.282,1.634,8.707,99.962,359.293,36.718,21.098,869.0,824,0.0,527.471
2014,4,Santiago Del Estero,39.308,9.0,39.317,"17,27 ","4,26 ",34.110 ,4.231 ,19 ,920.0,37.0,1.246,8.913,24.181,4.359,602.0,0.0,0,0.0,39.301
2014,4,Santiago Del Estero,39.308,9.0,39.317,"17,27 ","4,26 ",34.110 ,4.231 ,19 ,920.0,37.0,1.246,8.913,24.181,4.359,602.0,0.0,0,0.0,39.301
2014,4,Tierra Del Fuego,28.249,741.0,28.990,"66,14 ","19,34 ",21.948 ,3.664 ,655 ,1.0,2.722,12.0,283.0,31.489,2.0,0.0,0.0,0,0.0,31.786
2014,4,Tierra Del Fuego,28.249,741.0,28.990,"66,14 ","19,34 ",21.948 ,3.664 ,655 ,1.0,2.722,12.0,283.0,31.489,2.0,0.0,0.0,0,0.0,31.786
2014,4,Tucumán,137.329,95.0,137.424,"35,32 ","8,69 ",137.093 ,97 ,116 ,13.0,105.0,17.0,28.746,85.091,20.631,2.733,196.0,0,0.0,137.414
2014,4,Tucumán,137.329,95.0,137.424,"35,32 ","8,69 ",137.093 ,97 ,116 ,13.0,105.0,17.0,28.746,85.091,20.631,2.733,196.0,0,0.0,137.414
2015,1,Buenos Aires,2.847.076,14.766,2.861.842,"56,37 ","17,24 ",1.583.135 ,1.096.836 ,134.177 ,18.754,28.94,8.882,123.589,2.267.852,220.07,126.958,1.561,5.700,0.0,2.754.612
2015,1,Buenos Aires,2.847.076,14.766,2.861.842,"56,37 ","17,24 ",1.583.135 ,1.096.836 ,134.177 ,18.754,28.94,8.882,123.589,2.267.852,220.07,126.958,1.561,5.700,0.0,2.754.612
2015,1,Capital Federal,1.321.139,11.582,1.332.721,"114,90 ","43,66 ",454.934 ,841.743 ,19.334 ,1.994,14.716,2.545,59.084,1.013.510,134.151,114.569,1.195,8.401,0.0,1.333.455
2015,1,Capital Federal,1.321.139,11.582,1.332.721,"114,90 ","43,66 ",454.934 ,841.743 ,19.334 ,1.994,14.716,2.545,59.084,1.013.510,134.151,114.569,1.195,8.401,0.0,1.333.455
2015,1,Catamarca,25.312,20.0,25.332,"25,11 ","6,40 ",25.033 ,241 ,16 ,1.0,41.0,13.0,7.634,13.754,3.202,517.0,9.0,1,0.0,25.130
2015,1,Catamarca,25.312,20.0,25.332,"25,11 ","6,40 ",25.033 ,241 ,16 ,1.0,41.0,13.0,7.634,13.754,3.202,517.0,9.0,1,0.0,25.130
2015,1,Chaco,81.329,31.0,81.360,"26,65 ","7,14 ",54.952 ,26.161 ,164 ,27.0,56.0,26.0,12.053,47.425,15.883,5.346,489.0,135,0.0,81.357
2015,1,Chaco,81.329,31.0,81.360,"26,65 ","7,14 ",54.952 ,26.161 ,164 ,27.0,56.0,26.0,12.053,47.425,15.883,5.346,489.0,135,0.0,81.357
2015,1,Chubut,63.327,1.946,65.273,"37,61 ","11,59 ",45.645 ,717 ,906 ,12.54,5.465,651.0,6.176,57.333,102.0,0.0,0.0,0,0.0,64.262
2015,1,Chubut,63.327,1.946,65.273,"37,61 ","11,59 ",45.645 ,717 ,906 ,12.54,5.465,651.0,6.176,57.333,102.0,0.0,0.0,0,0.0,64.262
2015,1,Corrientes,81.488,43.0,81.531,"28,95 ","7,64 ",54.649 ,25.372 ,129 ,1.319,62.0,36.0,13.295,47.842,15.554,4.424,235.0,98,0.0,81.484
2015,1,Corrientes,81.488,43.0,81.531,"28,95 ","7,64 ",54.649 ,25.372 ,129 ,1.319,62.0,36.0,13.295,47.842,15.554,4.424,235.0,98,0.0,81.484
2015,1,Córdoba,596.663,294.0,596.957,"54,70 ","16,79 ",343.883 ,247.564 ,415 ,4.645,450.0,157.0,78.427,432.802,46.574,37.443,1.615,815,0.0,597.833
2015,1,Córdoba,596.663,294.0,596.957,"54,70 ","16,79 ",343.883 ,247.564 ,415 ,4.645,450.0,157.0,78.427,432.802,46.574,37.443,1.615,815,0.0,597.833
2015,1,Entre Ríos,165.839,231.0,166.070,"42,07 ","12,61 ",112.363 ,47.411 ,108 ,5.943,245.0,2.867,23.951,104.168,28.113,6.926,274.0,119,0.0,166.418
2015,1,Entre Ríos,165.839,231.0,166.070,"42,07 ","12,61 ",112.363 ,47.411 ,108 ,5.943,245.0,2.867,23.951,104.168,28.113,6.926,274.0,119,0.0,166.418
2015,1,Formosa,26.657,43.0,26.700,"18,12 ","4,62 ",21.022 ,4.951 ,1 ,670.0,56.0,1.891,7.336,14.413,2.024,878.0,157.0,1,0.0,26.700
2015,1,Formosa,26.657,43.0,26.700,"18,12 ","4,62 ",21.022 ,4.951 ,1 ,670.0,56.0,1.891,7.336,14.413,2.024,878.0,157.0,1,0.0,26.700
2015,1,Jujuy,36.608,3.0,36.611,"19,69 ","5,05 ",31.505 ,5.048 ,22 ,0.0,36.0,2.458,9.754,19.858,3.939,603.0,0.0,0,0.0,36.612
2015,1,Jujuy,36.608,3.0,36.611,"19,69 ","5,05 ",31.505 ,5.048 ,22 ,0.0,36.0,2.458,9.754,19.858,3.939,603.0,0.0,0,0.0,36.612
2015,1,La Pampa,62.155,542.0,62.697,"55,51 ","18,33 ",13.143 ,39.571 ,3.215 ,6.164,604.0,6.059,8.054,45.038,26.0,10.0,13.0,10,0.0,59.210
2015,1,La Pampa,62.155,542.0,62.697,"55,51 ","18,33 ",13.143 ,39.571 ,3.215 ,6.164,604.0,6.059,8.054,45.038,26.0,10.0,13.0,10,0.0,59.210
2015,1,La Rioja,16.310,23.0,16.333,"16,70 ","4,46 ",16.282 ,0 ,16 ,2.0,33.0,11.0,4.201,9.379,2.207,533.0,0.0,3,0.0,16.334
2015,1,La Rioja,16.310,23.0,16.333,"16,70 ","4,46 ",16.282 ,0 ,16 ,2.0,33.0,11.0,4.201,9.379,2.207,533.0,0.0,3,0.0,16.334
2015,1,Mendoza,168.355,1.805,170.160,"32,37 ","9,06 ",152.433 ,13.030 ,2.542 ,29.0,2.126,287.0,24.0,169.763,38.0,16.0,6.0,11,0.0,170.145
2015,1,Mendoza,168.355,1.805,170.160,"32,37 ","9,06 ",152.433 ,13.030 ,2.542 ,29.0,2.126,287.0,24.0,169.763,38.0,16.0,6.0,11,0.0,170.145
2015,1,Misiones,85.139,7.0,85.146,"26,31 ","7,19 ",58.262 ,26.836 ,30 ,5.0,13.0,958.0,11.136,51.906,12.387,8.543,194.0,26,0.0,85.150
2015,1,Misiones,85.139,7.0,85.146,"26,31 ","7,19 ",58.262 ,26.836 ,30 ,5.0,13.0,958.0,11.136,51.906,12.387,8.543,194.0,26,0.0,85.150
2015,1,Neuquén,93.373,2.369,95.742,"51,95 ","15,53 ",47.518 ,32.152 ,1.024 ,12.088,2.96,1.895,2.577,80.787,170.0,4.067,2.0,76,0.0,89.574
2015,1,Neuquén,93.373,2.369,95.742,"51,95 ","15,53 ",47.518 ,32.152 ,1.024 ,12.088,2.96,1.895,2.577,80.787,170.0,4.067,2.0,76,0.0,89.574
2015,1,Río Negro,96.145,1.188,97.333,"45,33 ","13,99 ",66.274 ,25.217 ,907 ,3.473,1.462,3.371,4.913,86.173,94.0,2.632,2.0,42,0.0,97.227
2015,1,Río Negro,96.145,1.188,97.333,"45,33 ","13,99 ",66.274 ,25.217 ,907 ,3.473,1.462,3.371,4.913,86.173,94.0,2.632,2.0,42,0.0,97.227
2015,1,Salta,96.793,18.0,96.811,"30,01 ","7,29 ",76.280 ,19.781 ,47 ,129.0,574.0,1.123,14.151,64.992,13.955,2.569,15.0,5,0.0,96.810
2015,1,Salta,96.793,18.0,96.811,"30,01 ","7,29 ",76.280 ,19.781 ,47 ,129.0,574.0,1.123,14.151,64.992,13.955,2.569,15.0,5,0.0,96.810
2015,1,San Juan,51.117,702.0,51.819,"27,55 ","7,04 ",48.441 ,451 ,755 ,1.165,1.007,8.0,445.0,51.346,0.0,0.0,0.0,2,0.0,51.801
2015,1,San Juan,51.117,702.0,51.819,"27,55 ","7,04 ",48.441 ,451 ,755 ,1.165,1.007,8.0,445.0,51.346,0.0,0.0,0.0,2,0.0,51.801
2015,1,San Luis,12.878,354.0,13.232,"9,72 ","2,79 ",11.414 ,1.025 ,351 ,30.0,412.0,10.0,8.0,12.720,0.0,1.0,0.0,2,0.0,12.741
2015,1,San Luis,12.878,354.0,13.232,"9,72 ","2,79 ",11.414 ,1.025 ,351 ,30.0,412.0,10.0,8.0,12.720,0.0,1.0,0.0,2,0.0,12.741
2015,1,Santa Cruz,26.217,424.0,26.641,"27,99 ","8,39 ",16.215 ,2.700 ,392 ,4.772,2.562,205.0,27.0,26.048,2.0,0.0,0.0,0,0.0,26.282
2015,1,Santa Cruz,26.217,424.0,26.641,"27,99 ","8,39 ",16.215 ,2.700 ,392 ,4.772,2.562,205.0,27.0,26.048,2.0,0.0,0.0,0,0.0,26.282
2015,1,Santa Fe,535.640,797.0,536.437,"50,24 ","15,83 ",328.809 ,199.037 ,2.845 ,4.239,1.507,6.883,93.096,360.964,45.27,27.597,1.542,900,0.0,536.252
2015,1,Santa Fe,535.640,797.0,536.437,"50,24 ","15,83 ",328.809 ,199.037 ,2.845 ,4.239,1.507,6.883,93.096,360.964,45.27,27.597,1.542,900,0.0,536.252
2015,1,Santiago Del Estero,39.244,8.0,39.252,"17,06 ","4,24 ",33.813 ,4.365 ,19 ,1.02,35.0,701.0,9.236,23.136,4.796,748.0,0.0,0,0.0,38.617
2015,1,Santiago Del Estero,39.244,8.0,39.252,"17,06 ","4,24 ",33.813 ,4.365 ,19 ,1.02,35.0,701.0,9.236,23.136,4.796,748.0,0.0,0,0.0,38.617
2015,1,Tierra Del Fuego,32.726,730.0,33.456,"74,23 ","22,17 ",22.291 ,7.924 ,657 ,1.0,2.583,14.0,609.0,36.319,2.0,0.0,0.0,0,0.0,36.944
2015,1,Tierra Del Fuego,32.726,730.0,33.456,"74,23 ","22,17 ",22.291 ,7.924 ,657 ,1.0,2.583,14.0,609.0,36.319,2.0,0.0,0.0,0,0.0,36.944
2015,1,Tucumán,138.184,92.0,138.276,"35,08 ","8,72 ",137.857 ,115 ,116 ,88.0,100.0,107.0,27.143,83.895,23.061,3.722,334.0,0,0.0,138.262
2015,1,Tucumán,138.184,92.0,138.276,"35,08 ","8,72 ",137.857 ,115 ,116 ,88.0,100.0,107.0,27.143,83.895,23.061,3.722,334.0,0,0.0,138.262
2015,2,Buenos Aires,2.871.079,12.711,2.883.790,"56,80 ","17,33 ",1.581.770 ,1.141.052 ,115.660 ,19.268,26.04,8.714,137.189,2.299.705,243.503,159.922,2.01,6.712,0.0,2.857.754
2015,2,Buenos Aires,2.871.079,12.711,2.883.790,"56,80 ","17,33 ",1.581.770 ,1.141.052 ,115.660 ,19.268,26.04,8.714,137.189,2.299.705,243.503,159.922,2.01,6.712,0.0,2.857.754
2015,2,Capital Federal,1.336.391,9.893,1.346.284,"116,07 ","44,08 ",453.178 ,858.342 ,19.786 ,2.172,12.806,2.493,51.799,990.112,148.569,142.976,1.482,9.258,0.0,1.346.690
2015,2,Capital Federal,1.336.391,9.893,1.346.284,"116,07 ","44,08 ",453.178 ,858.342 ,19.786 ,2.172,12.806,2.493,51.799,990.112,148.569,142.976,1.482,9.258,0.0,1.346.690
2015,2,Catamarca,25.666,13.0,25.679,"25,45 ","6,48 ",25.387 ,242 ,15 ,1.0,34.0,15.0,7.253,14.003,3.776,593.0,37.0,1,0.0,25.678
2015,2,Catamarca,25.666,13.0,25.679,"25,45 ","6,48 ",25.387 ,242 ,15 ,1.0,34.0,15.0,7.253,14.003,3.776,593.0,37.0,1,0.0,25.678
2015,2,Chaco,83.832,16.0,83.848,"27,46 ","7,34 ",55.767 ,27.809 ,179 ,52.0,41.0,288.0,11.058,47.551,17.675,6.337,788.0,149,0.0,83.846
2015,2,Chaco,83.832,16.0,83.848,"27,46 ","7,34 ",55.767 ,27.809 ,179 ,52.0,41.0,288.0,11.058,47.551,17.675,6.337,788.0,149,0.0,83.846
2015,2,Chubut,61.745,1.74,63.485,"36,58 ","11,22 ",43.949 ,762 ,916 ,13.055,4.803,656.0,6.032,55.791,168.0,0.0,0.0,0,0.0,62.647
2015,2,Chubut,61.745,1.74,63.485,"36,58 ","11,22 ",43.949 ,762 ,916 ,13.055,4.803,656.0,6.032,55.791,168.0,0.0,0.0,0,0.0,62.647
2015,2,Corrientes,83.288,28.0,83.316,"29,58 ","7,79 ",55.238 ,26.553 ,157 ,1.321,47.0,34.0,12.542,48.015,17.184,5.039,379.0,126,0.0,83.319
2015,2,Corrientes,83.288,28.0,83.316,"29,58 ","7,79 ",55.238 ,26.553 ,157 ,1.321,47.0,34.0,12.542,48.015,17.184,5.039,379.0,126,0.0,83.319
2015,2,Córdoba,609.510,236.0,609.746,"55,87 ","17,11 ",348.130 ,255.596 ,435 ,5.199,386.0,156.0,72.695,434.717,54.993,46.415,1.956,903,0.0,611.835
2015,2,Córdoba,609.510,236.0,609.746,"55,87 ","17,11 ",348.130 ,255.596 ,435 ,5.199,386.0,156.0,72.695,434.717,54.993,46.415,1.956,903,0.0,611.835
2015,2,Entre Ríos,169.309,183.0,169.492,"42,93 ","12,84 ",113.378 ,49.767 ,119 ,6.031,197.0,2.864,21.986,104.043,32.293,7.867,354.0,136,0.0,169.543
2015,2,Entre Ríos,169.309,183.0,169.492,"42,93 ","12,84 ",113.378 ,49.767 ,119 ,6.031,197.0,2.864,21.986,104.043,32.293,7.867,354.0,136,0.0,169.543
2015,2,Formosa,27.013,37.0,27.050,"18,36 ","4,67 ",21.097 ,5.164 ,2 ,737.0,50.0,1.881,6.907,14.247,2.436,1.324,257.0,1,0.0,27.053
2015,2,Formosa,27.013,37.0,27.050,"18,36 ","4,67 ",21.097 ,5.164 ,2 ,737.0,50.0,1.881,6.907,14.247,2.436,1.324,257.0,1,0.0,27.053
2015,2,Jujuy,37.720,2.0,37.722,"20,29 ","5,19 ",32.183 ,5.482 ,22 ,0.0,35.0,2.479,9.474,20.248,4.792,730.0,0.0,0,0.0,37.723
2015,2,Jujuy,37.720,2.0,37.722,"20,29 ","5,19 ",32.183 ,5.482 ,22 ,0.0,35.0,2.479,9.474,20.248,4.792,730.0,0.0,0,0.0,37.723
2015,2,La Pampa,63.552,500.0,64.052,"56,71 ","18,69 ",12.756 ,40.825 ,3.719 ,6.19,562.0,5.737,8.182,46.235,27.0,24.0,25.0,10,0.0,60.240
2015,2,La Pampa,63.552,500.0,64.052,"56,71 ","18,69 ",12.756 ,40.825 ,3.719 ,6.19,562.0,5.737,8.182,46.235,27.0,24.0,25.0,10,0.0,60.240
2015,2,La Rioja,16.491,18.0,16.509,"16,88 ","4,49 ",16.463 ,0 ,16 ,2.0,28.0,10.0,4.082,9.093,2.68,641.0,0.0,3,0.0,16.509
2015,2,La Rioja,16.491,18.0,16.509,"16,88 ","4,49 ",16.463 ,0 ,16 ,2.0,28.0,10.0,4.082,9.093,2.68,641.0,0.0,3,0.0,16.509
2015,2,Mendoza,169.259,1.564,170.823,"32,49 ","9,07 ",153.301 ,13.030 ,2.572 ,38.0,1.882,268.0,26.0,170.451,42.0,16.0,5.0,13,0.0,170.821
2015,2,Mendoza,169.259,1.564,170.823,"32,49 ","9,07 ",153.301 ,13.030 ,2.572 ,38.0,1.882,268.0,26.0,170.451,42.0,16.0,5.0,13,0.0,170.821
2015,2,Misiones,88.512,7.0,88.519,"27,35 ","7,45 ",59.179 ,29.283 ,37 ,5.0,15.0,958.0,10.36,51.671,15.022,10.072,408.0,33,0.0,88.524
2015,2,Misiones,88.512,7.0,88.519,"27,35 ","7,45 ",59.179 ,29.283 ,37 ,5.0,15.0,958.0,10.36,51.671,15.022,10.072,408.0,33,0.0,88.524
2015,2,Neuquén,95.644,2.241,97.885,"53,12 ","15,81 ",47.078 ,34.183 ,1.044 ,12.781,2.799,1.755,2.348,82.727,214.0,5.168,2.0,110,0.0,92.324
2015,2,Neuquén,95.644,2.241,97.885,"53,12 ","15,81 ",47.078 ,34.183 ,1.044 ,12.781,2.799,1.755,2.348,82.727,214.0,5.168,2.0,110,0.0,92.324
2015,2,Río Negro,97.640,1.087,98.727,"45,98 ","14,14 ",66.738 ,26.268 ,916 ,3.457,1.348,3.413,4.525,87.362,97.0,3.24,1.0,51,0.0,98.689
2015,2,Río Negro,97.640,1.087,98.727,"45,98 ","14,14 ",66.738 ,26.268 ,916 ,3.457,1.348,3.413,4.525,87.362,97.0,3.24,1.0,51,0.0,98.689
2015,2,Salta,98.264,3.0,98.267,"30,46 ","7,38 ",77.214 ,20.297 ,47 ,129.0,580.0,1.123,13.02,64.737,16.241,3.114,29.0,5,0.0,98.269
2015,2,Salta,98.264,3.0,98.267,"30,46 ","7,38 ",77.214 ,20.297 ,47 ,129.0,580.0,1.123,13.02,64.737,16.241,3.114,29.0,5,0.0,98.269
2015,2,San Juan,51.367,621.0,51.988,"27,64 ","7,04 ",48.670 ,451 ,770 ,1.189,908.0,8.0,410.0,51.568,0.0,0.0,0.0,2,0.0,51.988
2015,2,San Juan,51.367,621.0,51.988,"27,64 ","7,04 ",48.670 ,451 ,770 ,1.189,908.0,8.0,410.0,51.568,0.0,0.0,0.0,2,0.0,51.988
2015,2,San Luis,12.904,317.0,13.221,"9,71 ","2,78 ",11.432 ,1.025 ,354 ,33.0,377.0,9.0,4.0,13.204,0.0,0.0,1.0,2,0.0,13.220
2015,2,San Luis,12.904,317.0,13.221,"9,71 ","2,78 ",11.432 ,1.025 ,354 ,33.0,377.0,9.0,4.0,13.204,0.0,0.0,1.0,2,0.0,13.220
2015,2,Santa Cruz,25.384,379.0,25.763,"27,07 ","8,06 ",15.343 ,2.707 ,396 ,4.917,2.4,210.0,25.0,25.519,2.0,0.0,0.0,0,0.0,25.756
2015,2,Santa Cruz,25.384,379.0,25.763,"27,07 ","8,06 ",15.343 ,2.707 ,396 ,4.917,2.4,210.0,25.0,25.519,2.0,0.0,0.0,0,0.0,25.756
2015,2,Santa Fe,545.739,649.0,546.388,"51,18 ","16,09 ",333.117 ,204.685 ,2.877 ,4.32,1.389,6.827,86.016,364.441,53.205,33.894,1.856,1.014,0.0,547.253
2015,2,Santa Fe,545.739,649.0,546.388,"51,18 ","16,09 ",333.117 ,204.685 ,2.877 ,4.32,1.389,6.827,86.016,364.441,53.205,33.894,1.856,1.014,0.0,547.253
2015,2,Santiago Del Estero,39.375,3.0,39.378,"17,11 ","4,25 ",33.873 ,4.365 ,19 ,1.091,30.0,703.0,8.779,23.456,5.553,888.0,0.0,0,0.0,39.379
2015,2,Santiago Del Estero,39.375,3.0,39.378,"17,11 ","4,25 ",33.873 ,4.365 ,19 ,1.091,30.0,703.0,8.779,23.456,5.553,888.0,0.0,0,0.0,39.379
2015,2,Tierra Del Fuego,32.960,619.0,33.579,"74,51 ","22,10 ",22.636 ,7.927 ,665 ,1.0,2.35,15.0,285.0,36.073,2.0,0.0,0.0,0,0.0,36.375
2015,2,Tierra Del Fuego,32.960,619.0,33.579,"74,51 ","22,10 ",22.636 ,7.927 ,665 ,1.0,2.35,15.0,285.0,36.073,2.0,0.0,0.0,0,0.0,36.375
2015,2,Tucumán,140.635,42.0,140.677,"35,69 ","8,84 ",139.944 ,479 ,116 ,88.0,50.0,107.0,25.178,83.462,26.966,4.502,455.0,0,0.0,140.670
2015,2,Tucumán,140.635,42.0,140.677,"35,69 ","8,84 ",139.944 ,479 ,116 ,88.0,50.0,107.0,25.178,83.462,26.966,4.502,455.0,0,0.0,140.670
2015,3,Buenos Aires,2.916.070,12.695,2.928.765,"57,69 ","17,55 ",1.585.467 ,1.183.894 ,113.590 ,19.989,25.825,8.361,107.351,2.266.948,262.564,200.491,2.642,7.720,0.0,2.856.078
2015,3,Buenos Aires,2.916.070,12.695,2.928.765,"57,69 ","17,55 ",1.585.467 ,1.183.894 ,113.590 ,19.989,25.825,8.361,107.351,2.266.948,262.564,200.491,2.642,7.720,0.0,2.856.078
2015,3,Capital Federal,1.362.193,9.875,1.372.068,"118,29 ","44,91 ",454.815 ,871.262 ,30.974 ,2.229,12.788,2.448,49.34,942.525,159.618,175.594,2.028,10.022,0.0,1.341.574
2015,3,Capital Federal,1.362.193,9.875,1.372.068,"118,29 ","44,91 ",454.815 ,871.262 ,30.974 ,2.229,12.788,2.448,49.34,942.525,159.618,175.594,2.028,10.022,0.0,1.341.574
2015,3,Catamarca,26.080,13.0,26.093,"25,86 ","6,56 ",25.801 ,242 ,15 ,1.0,34.0,15.0,6.871,14.206,4.143,812.0,43.0,1,0.0,26.091
2015,3,Catamarca,26.080,13.0,26.093,"25,86 ","6,56 ",25.801 ,242 ,15 ,1.0,34.0,15.0,6.871,14.206,4.143,812.0,43.0,1,0.0,26.091
2015,3,Chaco,85.354,16.0,85.370,"27,96 ","7,45 ",56.282 ,28.809 ,186 ,52.0,41.0,240.0,10.353,47.131,19.016,7.498,979.0,157,0.0,85.374
2015,3,Chaco,85.354,16.0,85.370,"27,96 ","7,45 ",56.282 ,28.809 ,186 ,52.0,41.0,240.0,10.353,47.131,19.016,7.498,979.0,157,0.0,85.374
